,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total Population for whom Poverty Status is Determined,Total Population for whom Poverty Status is Determined - Margin of Error,Population whose income in the past 12 months is below federal poverty level,Population whose income in the past 12 months is below federal poverty level - Margin of Error,Population whose income in the past 12 months is below federal poverty level under 6 years,Population whose income in the past 12 months is below federal poverty level under 6 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 6 to 11 years,Population whose income in the past 12 months is below federal poverty level 6 to 11 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 12 to 17 years,Population whose income in the past 12 months is below federal poverty level 12 to 17 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 18 to 59 years,Population whose income in the past 12 months is below federal poverty level 18 to 59 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 60 to 74 years,Population whose income in the past 12 months is below federal poverty level 60 to 74 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 75 to 84 years,Population whose income in the past 12 months is below federal poverty level 75 to 84 years - Margin of Error,Population whose income in the past 12 months is below federal poverty level 85 years and over,Population whose income in the past 12 months is below federal poverty level 85 years and over - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level,Population whose income in the past 12 months is at or above federal poverty level - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level under 6 years,Population whose income in the past 12 months is at or above federal poverty level under 6 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 6 to 11 years,Population whose income in the past 12 months is at or above federal poverty level 6 to 11 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 12 to 17 years,Population whose income in the past 12 months is at or above federal poverty level 12 to 17 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 18 to 59 years,Population whose income in the past 12 months is at or above federal poverty level 18 to 59 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 60 to 74 years,Population whose income in the past 12 months is at or above federal poverty level 60 to 74 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 75 to 84 years,Population whose income in the past 12 months is at or above federal poverty level 75 to 84 years - Margin of Error,Population whose income in the past 12 months is at or above federal poverty level 85 years and over,Population whose income in the past 12 months is at or above federal poverty level 85 years and over - Margin of Error,Percent of Population whose income in the past 12 months is below poverty level,Percent of Population whose income in the past 12 months is below poverty level - Margin of Error,Child Population (under 18 years) whose income in the past 12 months is below poverty level,Child Population (under 18 years) whose income in the past 12 months is below poverty level - Margin of Error,Percent of Children (under 18 years) whose income in the past 12 months is below poverty level,Percent of Children (under 18 years) whose income in the past 12 months is below poverty level - Margin of Error,Child Population (under 18 years) for whom Poverty Status is Determined,Child Population (under 18 years) for whom Poverty Status is Determined - Margin of Error,Population whose income in the past 12 months is under .50x (under 50% of) the federal poverty level,Population whose income in the past 12 months is under .50x (under 50% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between .50x and .99x (50% to 99% of) the federal poverty level,Population whose income in the past 12 months is between .50x and .99x (50% to 99% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between 1.00x and 1.24x (100% to 124% of) the federal poverty level,Population whose income in the past 12 months is between 1.00x and 1.24x (100% to 124% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between 1.25x and 1.49x (125% to 149% of) the federal poverty level,Population whose income in the past 12 months is between 1.25x and 1.49x (125% to 149% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between 1.50x and 1.84x (150% to 184% of) the federal poverty level,Population whose income in the past 12 months is between 1.50x and 1.84x (150% to 184% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is between 1.85x and 1.99x (185% to 199% of) the federal poverty level,Population whose income in the past 12 months is between 1.85x and 1.99x (185% to 199% of) the federal poverty level - Margin of Error,Population whose income in the past 12 months is 2.00x and over (200% or more of) the federal poverty level,Population whose income in the past 12 months is 2.00x and over (200% or more of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is under .50x (under 50% of) the federal poverty level,Percent of population whose income in the past 12 months is under .50x (under 50% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between .50x and .99x (50% to 99% of) the federal poverty level,Percent of population whose income in the past 12 months is between .50x and .99x (50% to 99% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between 1.00x and 1.24x (100% to 124% of) the federal poverty level,Percent of population whose income in the past 12 months is between 1.00x and 1.24x (100% to 124% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between 1.25x and 1.49x (125% to 149% of) the federal poverty level,Percent of population whose income in the past 12 months is between 1.25x and 1.49x (125% to 149% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between 1.50x and 1.84x (150% to 184% of) the federal poverty level,Percent of population whose income in the past 12 months is between 1.50x and 1.84x (150% to 184% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is between 1.85x and 1.99x (185% to 199% of) the federal poverty level,Percent of population whose income in the past 12 months is between 1.85x and 1.99x (185% to 199% of) the federal poverty level - Margin of Error,Percent of population whose income in the past 12 months is 2.00x and over (200% of) the federal poverty level,Percent of population whose income in the past 12 months 2.00x and over (200% of) the federal poverty level - Margin of Error,x,y,zip,tract
27,53033003400,787161,0,Census Tract 34,Washington,King County,3643,421,40,27,0,13,0,13,6,9,11,17,14,16,0,13,9,14,3603,421,349,166,217,73,203,144,2162,274,575,125,51,40,46,39,1.1,0.730204544039489,6,20,0.8,2.57021738513675,775,232,6,9,34,25,32,29,30,28,107,62,37,35,3397,423,0.2,0.246314853871935,0.9,0.677718921849456,0.9,0.789548386007484,0.8,0.762682846333042,2.9,1.66770262302302,1.0,0.953550131440939,93.2,4.32428151275787,,,98107,53033003400
28,53033003500,1284745,0,Census Tract 35,Washington,King County,4197,333,234,127,21,29,0,13,8,14,124,90,72,48,9,14,0,13,3963,355,194,76,294,82,197,80,2350,225,663,134,151,59,114,121,5.6,2.99346154631511,29,35,4.1,4.83494783326861,714,142,181,118,53,45,93,53,108,119,80,47,141,152,3541,302,4.3,2.79063264430333,1.3,1.06750270524198,2.2,1.25050828344804,2.6,2.82799810865021,1.9,1.1095882129871,3.4,3.61181192147061,84.4,2.63930070786485,,,98103,53033003500
29,53033003800,624606,0,Census Tract 38,Washington,King County,2464,314,158,78,0,13,0,13,0,13,136,77,20,16,2,6,0,13,2306,303,118,44,240,57,150,98,1510,258,235,61,35,26,18,15,6.4,3.05829685851007,0,23,0.0,4.52755905511811,508,124,81,59,77,42,79,70,1,2,22,22,33,28,2171,332,3.3,2.35754983870312,3.1,1.65737274852665,3.2,2.8113747897524,0.0,0.0810038939498538,0.9,0.885577603322202,1.3,1.1234738071927,88.1,7.44836261024585,,,98115,53033003800
30,53033003900,973808,0,Census Tract 39,Washington,King County,3137,460,144,86,10,18,29,32,0,13,97,53,8,12,0,13,0,13,2993,434,155,57,253,76,396,181,1626,274,412,84,57,37,94,46,4.6,2.65755240709964,39,39,4.6,4.48329873835915,843,208,72,58,72,56,122,93,21,18,52,40,50,56,2748,434,2.3,1.81800990971719,2.3,1.75313171820109,3.9,2.90924857707467,0.7,0.565337576895662,1.7,1.25172119897651,1.6,1.76977881427903,87.6,5.13819452490604,,,98115,53033003900
31,53033004000,2574586,3232248,Census Tract 40,Washington,King County,3179,388,429,154,32,48,0,13,33,49,325,120,39,44,0,13,0,13,2750,377,56,46,270,113,330,156,1526,238,422,103,95,43,51,37,13.5,4.55569572596803,65,70,9.0,9.34691125975113,721,210,277,144,152,81,41,35,0,13,8,13,50,54,2651,381,8.7,4.40311538732837,4.8,2.48024203240433,1.3,1.0896642233446,0.0,0.408933626926707,0.3,0.407778546340419,1.6,1.68776555597419,83.4,6.328281234336,,,98115,53033004000
32,53033004301,979236,0,Census Tract 43.01,Washington,King County,3533,410,792,243,46,52,0,13,17,28,689,235,40,37,0,13,0,13,2741,320,433,166,176,67,110,53,1453,179,429,91,97,53,43,29,22.4,6.36704385081262,63,60,8.1,7.40216705417435,782,196,535,185,257,118,40,61,169,151,52,42,45,38,2435,281,15.1,4.93265870562624,7.3,3.23149527883508,1.1,1.721571561667,4.8,4.23778494730953,1.5,1.17645685075281,1.3,1.06536815747806,68.9,11.2796992414616,,,98105,53033004301
33,53033004302,331137,0,Census Tract 43.02,Washington,King County,3560,764,1628,473,0,13,43,66,0,13,1531,430,11,18,34,31,9,14,1932,495,22,26,26,28,54,36,1605,482,94,59,54,34,77,39,45.7,8.95634835463296,43,69,29.7,44.216385694353,145,86,1199,462,429,172,327,232,118,60,407,264,8,14,1072,219,33.7,10.7783856945948,12.1,4.08104576683366,9.2,6.2115673700639,3.3,1.52792348489518,11.4,6.99809594039693,0.2,0.390290175034245,30.1,8.9221495753145,,,98105,53033004302
34,53033004500,670997,0,Census Tract 45,Washington,King County,3474,662,603,296,25,31,7,12,20,31,537,292,4,9,8,14,2,4,2871,595,156,83,131,77,183,120,2142,573,219,74,40,25,0,13,17.4,7.85222914287872,52,45,10.0,7.97916613907777,522,171,401,237,202,122,111,93,114,114,191,101,160,173,2295,563,11.5,6.45778031828697,5.8,3.33242143474444,3.2,2.60686958774319,3.3,3.22138881424092,5.5,2.711975475361,4.6,4.90190272673418,66.1,10.2059917618882,,,98105,53033004500
35,53033004600,1552358,1033232,Census Tract 46,Washington,King County,3455,490,300,168,0,13,8,14,7,12,258,167,27,27,0,13,0,13,3155,373,191,90,249,100,112,48,1921,306,568,136,90,49,24,23,8.7,4.70399638661242,15,23,2.6,3.99962231127629,567,145,174,103,126,122,29,26,62,66,81,51,24,30,2959,347,5.0,2.89436062026919,3.6,3.4930298826681,0.8,0.743057470562585,1.8,1.89324563388893,2.3,1.43818705542484,0.7,0.862699890384349,85.6,15.7608195488831,,,98103,53033004600
36,53033004800,1278329,26886,Census Tract 48,Washington,King County,5039,605,203,105,0,18,0,18,0,18,141,74,62,73,0,18,0,18,4836,604,268,129,285,105,222,150,3494,574,469,154,83,53,15,25,4.0,2.02683234660689,0,31,0.0,4.0,775,226,155,96,48,49,161,120,15,24,121,79,64,38,4475,617,3.1,1.8690007002619,1.0,0.965666093652049,3.2,2.35032467619159,0.3,0.474942114439757,2.4,1.54103452034567,1.3,0.7385391076719,88.8,6.01983051026378,,,98107,53033004800
