Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Median Earnings of Total Full-Time Year-Round Civilian Employed Population 16 Years and Over with Earnings,Median Earnings of Total Full-Time Year-Round Civilian Employed Population 16 Years and Over with Earnings - Margin of Error,Median Earnings of Male Full-Time Year-Round Civilian Employed Population 16 Years and Over with Earnings,Median Earnings of Male Full-Time Year-Round Civilian Employed Population 16 Years and Over with Earnings - Margin of Error,Median Earnings of Males in Management Occupations,Median Earnings of Males in Management Occupations - Margin of Error,Median Earnings of Males in Business and Financial Operations Occupations,Median Earnings of Males in Business and Financial Operations Occupations - Margin of Error,Median Earnings of Males in Computer and Mathematical Occupations,Median Earnings of Males in Computer and Mathematical Occupations - Margin of Error,Median Earnings of Males in Architecture and Engineering Occupations,Median Earnings of Males in Architecture and Engineering Occupations - Margin of Error,"Median Earnings of Males in Life, Physical, and Social Science Occupations","Median Earnings of Males in Life, Physical, and Social Science Occupations - Margin of Error",Median Earnings of Males in Community and Social Service Occupations,Median Earnings of Males in Community and Social Service Occupations - Margin of Error,Median Earnings of Males in Legal Occupations,Median Earnings of Males in Legal Occupations - Margin of Error,"Median Earnings of Males in Education, Training, and Library Occupations","Median Earnings of Males in Education, Training, and Library Occupations - Margin of Error","Median Earnings of Males in Arts, Design, Entertainment, Sports, and Media Occupations","Median Earnings of Males in Arts, Design, Entertainment, Sports, and Media Occupations - Margin of Error",Median Earnings of Males in Health Diagnosing and Treating Practitioners and Other Technical Occupations,Median Earnings of Males in Healthcare Support Occupations,Median Earnings of Males in Health Diagnosing and Treating Practitioners and Other Technical Occupations - Margin of Error,Median Earnings of Males in Healthcare Support Occupations - Margin of Error,Median Earnings of Males in Health Technologists and Technicians Occupations,"Median Earnings of Males in Fire Fighting and Prevention, and Other Protective Service Workers including Supervisors",Median Earnings of Males in Health Technologists and Technicians Occupations - Margin of Error,"Median Earnings of Males in Fire Fighting and Prevention, and Other Protective Service Workers including Supervisors - Margin of Error",Median Earnings of Males in Law Enforcement Workers including Supervisors,Median Earnings of Males in Law Enforcement Workers including Supervisors - Margin of Error,Median Earnings of Males in Food Preparation and Serving Related Occupations,Median Earnings of Males in Food Preparation and Serving Related Occupations - Margin of Error,Median Earnings of Males in Building and Grounds Cleaning and Maintenance Occupations,Median Earnings of Males in Building and Grounds Cleaning and Maintenance Occupations - Margin of Error,Median Earnings of Males in Personal Care and Service Occupations,Median Earnings of Males in Personal Care and Service Occupations - Margin of Error,Median Earnings of Males in Sales and Related Occupations,Median Earnings of Males in Sales and Related Occupations - Margin of Error,Median Earnings of Males in Office and Administrative Support Occupations,Median Earnings of Males in Office and Administrative Support Occupations - Margin of Error,"Median Earnings of Males in Farming, Fishing, and Forestry Occupations","Median Earnings of Males in Farming, Fishing, and Forestry Occupations - Margin of Error",Median Earnings of Males in Construction and Extraction Occupations,Median Earnings of Males in Construction and Extraction Occupations - Margin of Error,"Median Earnings of Males in Installation, Maintenance, and Repair Occupations","Median Earnings of Males in Installation, Maintenance, and Repair Occupations - Margin of Error",Median Earnings of Males in Production Occupations,Median Earnings of Males in Production Occupations - Margin of Error,Median Earnings of Males in Transportation Occupations,Median Earnings of Males in Transportation Occupations - Margin of Error,Median Earnings of Males in Material Moving Occupations,Median Earnings of Males in Material Moving Occupations - Margin of Error,Median Earnings of Female Full-Time Year-Round Civilian Employed Population 16 Years and Over with Earnings,Median Earnings of Female Full-Time Year-Round Civilian Employed Population 16 Years and Over with Earnings - Margin of Error,Median Earnings of Females in Management Occupations,Median Earnings of Females in Management Occupations - Margin of Error,Median Earnings of Females in Business and Financial Operations Occupations,Median Earnings of Females in Business and Financial Operations Occupations - Margin of Error,Median Earnings of Females in Computer and Mathematical Occupations,Median Earnings of Females in Computer and Mathematical Occupations - Margin of Error,Median Earnings of Females in Architecture and Engineering Occupations,Median Earnings of Females in Architecture and Engineering Occupations - Margin of Error,"Median Earnings of Females in Life, Physical, and Social Science Occupations","Median Earnings of Females in Life, Physical, and Social Science Occupations - Margin of Error",Median Earnings of Females in Community and Social Service Occupations,Median Earnings of Females in Community and Social Service Occupations - Margin of Error,Median Earnings of Females in Legal Occupations,Median Earnings of Females in Legal Occupations - Margin of Error,"Median Earnings of Females in Educational Instruction, and Library Occupations","Median Earnings of Females in Educational Instruction, and Library Occupations - Margin of Error","Median Earnings of Females in Arts, Design, Entertainment, Sports, and Media Occupations","Median Earnings of Females in Arts, Design, Entertainment, Sports, and Media Occupations - Margin of Error",Median Earnings of Females in Health Diagnosing and Treating Practitioners and Other Technical Occupations,Median Earnings of Females in Health Diagnosing and Treating Practitioners and Other Technical Occupations - Margin of Error,Median Earnings of Females in Health Technologists and Technicians Occupations,Median Earnings of Females in Health Technologists and Technicians Occupations - Margin of Error,Median Earnings of Females in Healthcare Support Occupations,Median Earnings of Females in Healthcare Support Occupations - Margin of Error,"Median Earnings of Females in Fire Fighting and Prevention, and Other Protective Service Workers including Supervisors","Median Earnings of Females in Fire Fighting and Prevention, and Other Protective Service Workers including Supervisors - Margin of Error",Median Earnings of Females in Law Enforcement Workers including Supervisors,Median Earnings of Females in Law Enforcement Workers including Supervisors - Margin of Error,Median Earnings of Females in Food Preparation and Serving Related Occupations,Median Earnings of Females in Food Preparation and Serving Related Occupations - Margin of Error,Median Earnings of Females in Building and Grounds Cleaning and Maintenance Occupations,Median Earnings of Females in Building and Grounds Cleaning and Maintenance Occupations - Margin of Error,Median Earnings of Females in Personal Care and Service Occupations,Median Earnings of Females in Personal Care and Service Occupations - Margin of Error,Median Earnings of Females in Sales and Related Occupations,Median Earnings of Females in Sales and Related Occupations - Margin of Error,Median Earnings of Females in Office and Administrative Support Occupations,Median Earnings of Females in Office and Administrative Support Occupations - Margin of Error,"Median Earnings of Females in Farming, Fishing, and Forestry Occupations","Median Earnings of Females in Farming, Fishing, and Forestry Occupations - Margin of Error",Median Earnings of Females in Construction and Extraction Occupations,Median Earnings of Females in Construction and Extraction Occupations - Margin of Error,"Median Earnings of Females in Installation, Maintenance, and Repair Occupations","Median Earnings of Females in Installation, Maintenance, and Repair Occupations - Margin of Error",Median Earnings of Females in Production Occupations,Median Earnings of Females in Production Occupations - Margin of Error,Median Earnings of Females in Transportation Occupations,Median Earnings of Females in Transportation Occupations - Margin of Error,Median Earnings of Females in Material Moving Occupations,Median Earnings of Females in Material Moving Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Management Occupations,Female Earnings as a Percent of Male Earnings for Management Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Business and Financial Operations Occupations,Female Earnings as a Percent of Male Earnings for Business and Financial Operations Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Computer and Mathematical Occupations,Female Earnings as a Percent of Male Earnings for Computer and Mathematical Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Architecture and Engineering Occupations,Female Earnings as a Percent of Male Earnings for Architecture and Engineering Occupations - Margin of Error,"Female Earnings as a Percent of Male Earnings for Life, Physical, and Social Science Occupations","Female Earnings as a Percent of Male Earnings for Life, Physical, and Social Science Occupations - Margin of Error",Female Earnings as a Percent of Male Earnings for Community and Social Service Occupations,Female Earnings as a Percent of Male Earnings for Community and Social Service Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Legal Occupations,Female Earnings as a Percent of Male Earnings for Legal Occupations - Margin of Error,"Female Earnings as a Percent of Male Earnings for Educational Instruction, and Library Occupations","Female Earnings as a Percent of Male Earnings for Educational Instruction, and Library Occupations - Margin of Error","Female Earnings as a Percent of Male Earnings for Arts, Design, Entertainment, Sports, and Media Occupations","Female Earnings as a Percent of Male Earnings for Arts, Design, Entertainment, Sports, and Media Occupations - Margin of Error",Female Earnings as a Percent of Male Earnings for Health Diagnosing and Treating Practitioners and Other Technical Occupations,Female Earnings as a Percent of Male Earnings for Health Diagnosing and Treating Practitioners and Other Technical Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Health Technologists and Technicians,Female Earnings as a Percent of Male Earnings for Health Technologists and Technicians - Margin of Error,Female Earnings as a Percent of Male Earnings for Healthcare Support Occupations,Female Earnings as a Percent of Male Earnings for Healthcare Support Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Fire Fighting and Prevention and Other Protective Service Occupations,Female Earnings as a Percent of Male Earnings for Fire Fighting and Prevention and Other Protective Service Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Law Enforcement Occupations,Female Earnings as a Percent of Male Earnings for Law Enforcement Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Food Preparation and Serving Occupations,Female Earnings as a Percent of Male Earnings for Food Preparation and Serving Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Building and Grounds Cleaning and Maintenance Occupations,Female Earnings as a Percent of Male Earnings for Building and Grounds Cleaning and Maintenance Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Personal Care and Service Occupations,Female Earnings as a Percent of Male Earnings for Personal Care and Service Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Sales and Related Occupations,Female Earnings as a Percent of Male Earnings for Sales and Related Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Office and Administrative Support Occupations,Female Earnings as a Percent of Male Earnings for Office and Administrative Support Occupations - Margin of Error,"Female Earnings as a Percent of Male Earnings for Farming, Fishing, and Forestry Occupations","Female Earnings as a Percent of Male Earnings for Farming, Fishing, and Forestry Occupations - Margin of Error",Female Earnings as a Percent of Male Earnings for Construction and Extraction Occupations,Female Earnings as a Percent of Male Earnings for Construction and Extraction Occupations - Margin of Error,"Female Earnings as a Percent of Male Earnings for Installation, Maintenance, and Repair Occupations","Female Earnings as a Percent of Male Earnings for Installation, Maintenance, and Repair Occupations - Margin of Error",Female Earnings as a Percent of Male Earnings for Production Occupations,Female Earnings as a Percent of Male Earnings for Production Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Transportation Occupations,Female Earnings as a Percent of Male Earnings for Transportation Occupations - Margin of Error,Female Earnings as a Percent of Male Earnings for Material Moving Occupations,Female Earnings as a Percent of Male Earnings for Material Moving Occupations - Margin of Error,x,y
53033002000,1103313,28680,Census Tract 20,Washington,King County,93558,19168,99242,11991,130278,91727,136146,59989,113125,28474,118594,34098,189010,37457,,,,,98182,38004,,,,,,,,,,,,,,,105078,23224,,,98325,25205,,,,,,,,,,,,,,,76964,19418,97734,82527,62054,8300,77232,32732,,,74875,12824,,,,,68897,24718,73250,46706,143458,25251,,,,,,,,,,,,,,,97768,75093,76250,76286,,,,,,,,,,,,,75,34.9691369706669,45.6,20.9880583141326,68.3,23.2787829373417,,,39.6,10.3761771593747,,,,,70.2,37.0351703205865,,,,,,,,,,,,,,,,,,,99.4,71.9932010242968,,,,,,,,,,,,,,,,
53033002100,1365468,0,Census Tract 21,Washington,King County,99550,17128,113878,12849,138375,52859,250001,,136818,72840,96442,58237,82321,168743,,,,,64609,98910,,,250001,,,,,,,,,,53472,35128,,,,,114487,25293,,,,,83851,598,,,,,,,,,82063,36259,97609,51029,105739,41127,109786,90368,,,58036,43382,60139,68617,,,49904,31316,,,127885,93886,,,,,,,,,,,,,,,56875,124072,44167,11551,,,,,,,,,,,,,70.5,25.1764340075281,42.3,,80.2,50.3744289214799,,,70.5,153.820256615769,,,,,77.2,127.795372619718,,,51.2,,,,,,,,,,,,,,,,49.7,107.814957879204,,,,,,,,,,,,,,,,
53033002200,2804076,1154953,Census Tract 22,Washington,King County,115942,20305,116672,22826,156387,25708,110156,19906,207981,54797,97222,85397,116232,2037,,,171118,118658,74375,15998,125441,64416,250001,,,,,,,,,,,,,,,,74750,136661,,,,,,,,,,,,,,,106815,32917,107115,117210,125714,217995,,,,,,,,,250001,,100556,66698,,,138886,25184,,,,,,,,,,,,,,,156198,105994,73068,40546,,,,,,,,,,,,,68.5,74.0981113384682,114.1,196.819117006804,,,,,,,,,146.1,,135.2,84.8315722529289,,,55.6,,,,,,,,,,,,,,,,209,407.496903823084,,,,,,,,,,,,,,,,
53033002400,962528,0,Census Tract 24,Washington,King County,94547,11976,105433,29788,165357,26309,210982,97886,156528,147841,,,88841,15164,,,,,93732,505,,,,,,,,,,,,,,,,,,,79659,115128,36058,62636,,,,,,,,,,,,,84099,16346,135156,122571,163229,155581,,,,,93036,50721,,,178426,25000,105396,2722,,,83934,610,,,,,,,,,,,,,,,,,36458,6448,,,,,,,,,,,,,81.7,72.9754002581298,77.4,64.4156669980831,,,,,104.7,54.22157742148,,,,,112.4,2.84013123759413,,,,,,,,,,,,,,,,,,,,,101.1,176.544012095463,,,,,,,,,,,,,,
53033002500,984334,0,Census Tract 25,Washington,King County,86042,10767,112386,35167,142778,49875,209167,146480,123036,48646,103750,71633,146250,42401,,,250001,,83889,36621,,,,,,,,,,,,,,,,,,,40700,86750,48953,6143,,,,,,,,,,,,,75530,18517,76818,107930,54757,79902,29773,112400,,,,,92875,30895,106125,82981,43182,36315,82050,156292,59816,44256,,,,,,,,,,,,,,,,,158864,134623,,,,,,,,,,,,,53.8,73.2192746353447,26.2,33.5134535666484,24.2,90.8529840807526,,,,,,,42.4,,51.5,37.0002768523922,,,,,,,,,,,,,,,,,,,,,324.5,271.972621835564,,,,,,,,,,,,,,
53033002600,1216627,28175,Census Tract 26,Washington,King County,76436,10559,75571,19546,138846,176295,84722,74295,111042,77107,106806,76569,31707,89694,,,111538,237222,53750,55359,36583,21176,,,,,,,,,,,,,,,,,51543,9448,95556,93187,,,,,,,,,,,,,78846,13556,111964,214058,75729,44185,128173,79123,,,66875,132478,,,109271,112375,83017,2697,85132,80354,73529,8699,,,,,,,,,,,,,,,61250,60182,41356,729,,,,,,,,,,,,,80.6,115.259559358894,89.4,94.149005067727,115.4,107.245809786018,,,210.9,728.395326413239,,,98,231.440059970029,154.5,159.152799096885,232.7,173.49490010174,,,,,,,,,,,,,,,,,118.8,114.710945015926,43.3,42.2132577640178,,,,,,,,,,,,,,
53033002700,1584847,0,Census Tract 27,Washington,King County,109917,26520,130625,14234,198145,69361,128713,38148,213317,77817,152632,88042,,,,,,,128750,116414,,,142708,,112775,,,,,,,,,,,,,,103654,194618,,,,,51181,506,,,,,,,,,92305,10739,123068,47281,109773,148844,,,,,94688,111313,,,,,73315,11529,,,176172,98246,,,,,,,,,,,,,,,68882,38881,60313,37842,,,,,,,,,,,,,62.1,9.83276232428705,85.3,112.843889378541,,,,,,,,,,,56.9,52.2605823763504,,,123.4,119.401172246945,,,,,,,,,,,,,,,66.5,130.288307162152,,,,,,,,,,,,,,,,
53033002800,988287,0,Census Tract 28,Washington,King County,96578,8497,116435,27650,139048,44210,,,128939,20735,125481,55049,,,,,,,,,152083,67581,77670,,16632,,,,,,,,,,,,,,104185,136565,,,,,125509,107825,,,,,,,,,85298,29371,102132,68438,93542,42092,,,250001,,,,,,,,95587,14802,121607,55225,66875,37230,,,,,,,,,,,,,,,,,50167,12297,,,,,,,,,,,,,73.5,43.3257348537347,,,,,199.2,,,,,,,,,,80,7.48700369201002,86.1,44.2457437288333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033002900,986209,0,Census Tract 29,Washington,King County,97500,11551,101806,15345,148088,49557,55625,7393,122500,70124,95833,58339,,,,,,,63000,60899,106635,243850,,,,,,,,,,,,,,,,,148056,138039,35227,59128,,,75732,45060,,,,,,,,,83906,25114,163359,62703,99077,9780,,,,,81184,95025,,,,,80644,18350,,,111696,28241,,,,,,,,,,,,,,,64833,86015,62931,7966,,,,,,,,,,,,,110.3,20.7381138374791,178.1,29.4879463519904,,,,,,,,,,,128,127.11937314054,,,,,,,,,,,,,,,,,,,43.8,41.3321140453025,178.6,300.703175923611,,,,,,,,,,,,,,
53033003000,1493249,0,Census Tract 30,Washington,King County,99438,11806,106216,16350,156071,57342,133083,110818,131250,48190,97159,112487,,,,,,,98958,18967,75670,20046,200972,,164360,,,,,,,,,,,,,,86750,115901,,,,,54219,35714,,,,,,,,,94135,12663,181505,29452,93571,20524,,,,,,,,,33816,62542,81591,62198,41967,80817,95221,20253,,,,,,,,,,,,,,,51500,84244,58125,55432,,,,,,,,,,,,,116.3,46.7100643563935,70.3,60.5443292275141,,,,,,,,,,,82.5,60.8338410291936,55.5,105.786503866011,47.4,40.0377640214985,,,,,,,,,,,,,,,59.4,56.033205989101,,,,,,,,,,,,,,,,
53033003100,2236733,472744,Census Tract 31,Washington,King County,105122,17149,123056,29399,226750,85382,129659,30359,152569,50045,85167,8236,,,,,138406,77793,,,,,,,,,,,,,,,,,,,,,91667,41632,,,,,55893,12794,,,,,70813,24508,,,90875,21166,124632,58551,98056,33805,84118,26198,,,,,51974,75499,112130,86413,80902,24630,77868,46295,76667,340655,,,,,,,,,,,,,,,187083,16247,77917,27246,,,,,,,,,,,,,55,15.4406329561581,75.6,19.1365432494351,55.1,24.9382582021549,,,,,,,81,42.7147942910946,,,,,,,,,,,,,,,,,,,,,204.1,94.3699109112959,,,,,,,,,,,,,,,,
53033003400,787161,0,Census Tract 34,Washington,King County,110351,13055,126607,27813,179821,86601,85333,39407,130556,108402,156375,31598,,,,,,,,,120833,171861,250001,,,,,,,,,,,,,,,,240842,131984,105125,135993,,,,,,,,,,,,,97220,10844,96964,27039,105652,57373,138125,34552,,,,,,,101250,59428,47917,18924,,,81875,32877,,,,,,,,,,,,,,,133810,71542,63594,26721,,,,,,,,,,,,,53.9,30.0080118934823,123.8,35.373709521433,105.8,91.7448330056603,,,,,,,,,,,,,32.7,,,,,,,,,,,,,,,,55.6,42.5371344942268,60.5,82.2810893141386,,,,,,,,,,,,,,
53033003500,1284745,0,Census Tract 35,Washington,King County,89971,9659,97188,19517,125341,23295,127292,63323,174122,25071,105750,66518,97344,106710,,,,,54875,34223,92625,7842,87969,,16676,,,,,,,,,,,,,,50556,26231,,,,,,,,,55543,15913,,,,,79375,20907,136346,4214,126528,58061,109545,34816,,,,,,,,,68214,17875,64250,22990,110500,5413,,,,,,,,,,,,,48922,4271,38571,33846,43750,10312,,,,,,,,,,,,,108.8,20.49473753302,99.4,67.2723456720014,62.9,17.8255545006447,,,,,,,,,124.3,84.0905108356654,69.4,24.1157281490009,125.6,24.5941422260085,,,,,,,,,,,,,,,76.3,53.9907732307519,,,,,,,,,,,,,,,,
53033003800,624606,0,Census Tract 38,Washington,King County,118529,37782,147059,60980,106806,87333,78750,85052,188192,7437,175104,62448,110179,8937,,,250001,,88750,60197,153571,136879,145536,,158465,,,,,,,,,,,,,,64500,16943,42100,4670,,,,,,,,,,,,,105625,18466,110893,89525,49792,50998,135795,147263,,,175250,79391,,,,,51964,24348,,,70208,90022,,,,,,,,,,,,,,,40769,1268,44167,126626,,,,,,,,,,,,,103.8,119.303346459552,63.2,94.1116139633177,72.2,78.1994932913774,,,159.1,70.8919191198765,,,,,58.6,48.2682602113263,,,48.2,32.6658843892223,,,,,,,,,,,,,,,63.2,16.7195270395122,104.9,300.549134020603,,,,,,,,,,,,,,
53033003900,973808,0,Census Tract 39,Washington,King County,117837,24866,122054,45150,157273,42499,88875,175365,119271,59555,,,,,,,,,98906,164463,,,250001,,,,,,,,,,,,,,,,158056,97273,,,,,,,,,,,,,,,106042,32625,164188,39341,178000,194428,,,,,,,,,,,,,,,93900,25934,,,,,,,,,,,,,,,,,48571,46254,,,,,,,,,,,,,104.4,37.7035733357345,200.3,451.698948437271,,,,,,,,,,,,,,,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033004000,2574586,3232248,Census Tract 40,Washington,King County,148209,41094,161146,61247,250001,,250001,,147969,36638,,,,,,,,,34659,49437,,,250001,,,,,,,,,,,,,,,,106838,120969,,,,,,,,,,,,,,,104625,45447,60197,6364,,,86750,149374,,,,,98438,23233,250001,,73542,50429,,,153654,160928,,,,,,,,,,,,,,,227750,364660,,,,,,,,,,,,,,,24.1,,,,58.6,99.9003481214918,,,,,,,,,212.2,335.817882557135,,,61.5,,,,,,,,,,,,,,,,213.2,241.331369948995,,,,,,,,,,,,,,,,
53033004301,979236,0,Census Tract 43.01,Washington,King County,104650,17314,151719,59375,159803,68496,232083,123285,250001,,150156,71743,,,,,,,103056,143450,,,250001,,,,,,,,,,,,,,,,97625,146903,,,,,,,,,,,,,,,93807,6923,113077,31821,85625,38877,94214,33183,,,99167,81302,89063,37978,,,113472,71599,,,68304,12380,,,,,,,,,,,,,,,,,44167,32899,,,,,,,,,,,,,70.8,36.2823711986301,36.9,25.7819853739459,37.7,,,,,,,,,,110.1,168.276612063862,,,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033004302,331137,0,Census Tract 43.02,Washington,King County,40243,7940,47995,4900,,,,,90000,46647,79625,59761,,,,,,,19545,55432,,,,,,,,,,,,,,,,,,,,,,,,,39107,15488,,,,,,,,,34091,17643,44500,55317,,,,,,,,,,,,,20887,9281,,,58646,24317,,,,,,,,,22375,35530,,,,,21574,1203,40900,33274,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9,306.782851373728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033004500,670997,0,Census Tract 45,Washington,King County,77260,23145,95596,38674,160694,79270,,,193427,10374,79722,120653,,,,,159531,82121,48750,22771,120125,29187,66406,,20535,,,,,,,,,,,,,,75556,74749,,,,,,,,,,,,,,,58906,17539,114250,63725,91389,24005,133889,51720,,,66250,28162,,,,,38906,96207,73750,240160,83906,66219,,,,,,,,,,,,,,,32778,50588,,,,,,,,,,,,,,,71.1,18.507643736476,,,69.2,26.4797989179961,,,,,,,,,79.8,193.794949848756,61.4,199.367792461952,126.4,91.7446761009236,,,,,,,,,,,,,,,43.4,51.389070436038,,,,,,,,,,,,,,,,
53033004600,1552358,1033232,Census Tract 46,Washington,King County,90313,28385,131771,31844,168906,63652,113875,65650,190292,84296,79432,49752,,,,,177656,35183,68459,12096,63958,311286,,,,,,,,,,,,,,,,,131607,204660,,,,,,,77841,92220,,,,,,,67366,12378,91667,63120,84297,22664,124444,29793,,,,,,,,,66518,19698,188750,166521,79545,56127,,,,,,,,,,,,,,,61136,86994,35000,17984,,,,,,,,,,,,,54.3,31.2766149741461,74,47.0893282360607,65.4,32.9295072364319,,,,,,,,,97.2,23.0904663235189,295.1,1459.74503241137,,,,,,,,,,,,,,,,,46.5,97.9176597494559,,,,,,,,,,,,,,,,
53033004800,1278329,26886,Census Tract 48,Washington,King County,98462,35948,119297,41861,168504,15756,84286,221544,135132,36094,168618,60483,,,,,,,61094,18571,62286,82389,115956,,123624,,,,,,,,44063,18712,,,,,,,,,,,,,,,,,,,,,78006,36883,69750,64070,151250,150083,29335,104372,,,99615,46676,,,,,42743,9530,250001,,101563,32397,,,,,,,,,,,,,,,250001,,,,,,,,,,,,,,,,41.4,37.8253238108923,179.4,504.168378888801,21.7,77.0191169193939,,,,,,,,,70,26.3743247081908,401.4,,87.6,97.4696569754901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53033005000,757380,0,Census Tract 50,Washington,King County,83311,11212,130437,19035,193822,39145,,,160473,14835,110972,21074,176333,86856,,,,,,,43828,83434,,,,,,,,,,,,,,,,,130959,6859,,,,,,,,,,,,,,,68400,10997,82938,4902,83750,13872,64612,87455,,,,,,,,,56333,34371,47438,247966,77353,11616,,,,,,,,,,,,,,,53806,17974,41974,22404,,,,,,,,,,,,,42.8,9.00465916470419,,,40.3,54.3710055741652,,,,,,,,,,,108.2,526.916688514866,,,,,,,,,,,,,,,,,41.1,13.555161587754,,,,,,,,,,,,,,,,
53033005100,881731,0,Census Tract 51,Washington,King County,104632,17446,108828,6086,109524,28261,132188,97998,185278,85648,100682,38774,117639,40798,,,,,129167,159151,,,109167,73864,115612,121896,,,,,,,,,,,,,202841,270591,33500,42564,,,,,,,,,,,,,90417,20865,111111,74514,131406,64990,136458,1740,128393,31607,57841,27876,69297,61548,,,103906,49177,81111,73552,78478,160882,,,,,,,,,,,,,,,116250,77570,57083,108210,,,,,,,,,,,,,101.4,62.7966991333658,99.4,88.5911466932131,73.7,34.0591400942709,127.5,58.2872116680616,49.2,16.4543221095739,,,,,80.4,106.17735185851,,,71.9,126.184438905086,,,,,,,,,,,,,,,57.3,85.4839309916915,170.4,239.72071892203,,,,,,,,,,,,,,
53033005600,3022785,1546484,Census Tract 56,Washington,King County,129583,38597,140742,26122,250001,,111579,104300,250001,,152188,20659,,,,,227788,72444,64167,31064,140352,20710,84615,,300704,,,,,,,,,,,,,,137372,131374,,,,,,,,,,,,,,,94400,35819,188403,95433,77467,102096,,,,,147237,6468,,,72448,201263,,,84449,44161,105313,69905,,,,,,,,,,,,,,,221250,181558,78042,15332,,,,,,,,,,,,,75.4,,69.4,64.5027573182151,,,,,,,,,31.8,87.7745008886855,,,60.2,30.1858464996565,124.5,449.959085417691,,,,,,,,,,,,,,,161.1,202.957867016343,,,,,,,,,,,,,,,,
53033005700,5085640,2365806,Census Tract 57,Washington,King County,117426,40322,162571,51672,150662,65401,102589,73507,188750,66418,134265,64430,188720,433,,,,,,,69167,74412,,,,,44826,,40939,,,,,,,,,,66324,195449,,,,,53875,15792,,,52625,50753,,,,,81792,15001,102740,8000,90658,37106,74875,193977,,,141544,238883,,,,,63365,55151,,,145430,70182,,,,,,,,,,,,,,,131563,193191,39464,18726,,,,,,,,,,,,,68.2,30.0741587984433,88.4,72.9213180381634,39.7,101.81686752286,,,75,126.580531605757,,,,,,,,,,,,,,,,,,,,,,,,,198.4,653.109027376639,,,,,,,,,,,,,,,,
53033005801,1822365,260223,Census Tract 58.01,Washington,King County,96044,9222,93840,11810,77083,34735,100964,29572,141748,32896,77708,36704,,,84167,20639,,,,,95605,94520,73274,,39490,,,,,,,,,,,,,,57131,45959,75918,4106,,,,,,,,,,,,,100080,12747,101259,972,79311,14142,130160,31243,,,96779,752,,,,,72762,63096,70208,44488,110744,2810,,,,,,,,,,,,,,,,,61250,40030,,,,,,,,,,,,,131.4,59.2082514116011,78.6,26.9363808266569,91.8,5.62962943666879,,,,,,,,,,,73.4,86.2345364466947,151.1,81.5433119577633,,,,,,,,,,,,,,,,,80.7,52.5470819906598,,,,,,,,,,,,,,
53033006000,1340653,160754,Census Tract 60,Washington,King County,85492,16808,87132,17588,205208,74368,59750,95177,170050,27862,74556,123717,64844,111292,,,,,36653,33801,,,,,,,,,,,,,,,,,,,86434,16730,61815,77255,,,,,,,,,,,,,67045,39286,142000,55556,96641,19971,111343,112650,130729,132361,54167,151142,,,143750,1054,,,70139,99846,62372,90038,,,,,,,,,,,,,38156,11611,,,51818,4100,,,,,,,,,,,,,69.2,10.2011079386138,161.7,259.801599214461,65.5,65.3707715517716,175.3,340.846816065299,83.5,183.776604789581,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,104.975538101514,,,,,,,,,,,,,,
53033006100,1227451,652743,Census Tract 61,Washington,King County,102275,23643,115266,25767,142165,40033,163203,132896,141198,21201,,,74135,312104,,,111402,26072,,,223191,198268,39375,,58500,,,,,,,,,,,,,,73984,85500,,,,,,,,,73650,33789,,,,,84722,33214,141875,43998,121270,56289,116184,32800,,,,,,,114241,23767,56708,9913,56711,327001,68648,5570,,,,,,,,,,,,,,,49766,136877,43929,5575,,,,,,,,,,,,,99.8,12.9647589679121,74.3,69.6471562857939,82.3,19.6716843605253,,,,,,,102.5,32.1116222902057,,,25.4,144.762566272004,174.3,259.41154753492,,,,,,,,,,,,,,,67.3,167.88503817079,,,,,,,,,,,,,,,,
